FRN,ProviderName,StateAbbr,TechCode,records,blocks
0018626853,"CenturyLink, Inc.",SD,12,2732,2732
0018626853,"CenturyLink, Inc.",SD,50,98,98
0018626853,"CenturyLink, Inc.",TN,10,945,945
0018626853,"CenturyLink, Inc.",TN,11,13071,13071
0018626853,"CenturyLink, Inc.",TN,12,2951,2951
0018626853,"CenturyLink, Inc.",TN,50,42,42
0018626853,"CenturyLink, Inc.",TX,10,1713,1713
0018626853,"CenturyLink, Inc.",TX,11,19253,19253
0018626853,"CenturyLink, Inc.",TX,12,5310,5310
0018626853,"CenturyLink, Inc.",TX,50,306,306
0018626853,"CenturyLink, Inc.",UT,10,3784,3784
0018626853,"CenturyLink, Inc.",UT,11,16636,16636
0018626853,"CenturyLink, Inc.",UT,12,22474,22474
0018626853,"CenturyLink, Inc.",UT,50,2203,2203
0018626853,"CenturyLink, Inc.",VA,10,715,715
0018626853,"CenturyLink, Inc.",VA,11,21968,21968
0018626853,"CenturyLink, Inc.",VA,12,6019,6019
0018626853,"CenturyLink, Inc.",VA,50,28,28
0018626853,"CenturyLink, Inc.",WA,10,9453,9453
0018626853,"CenturyLink, Inc.",WA,11,50416,50416
0018626853,"CenturyLink, Inc.",WA,12,36194,36194
0018626853,"CenturyLink, Inc.",WA,50,8526,8526
0018626853,"CenturyLink, Inc.",WI,10,2967,2967
0018626853,"CenturyLink, Inc.",WI,11,27452,27452
0018626853,"CenturyLink, Inc.",WI,12,9141,9141
0018626853,"CenturyLink, Inc.",WI,50,1032,1032
0018626853,"CenturyLink, Inc.",WY,10,2516,2516
0018626853,"CenturyLink, Inc.",WY,11,11484,11484
0018626853,"CenturyLink, Inc.",WY,12,3137,3137
0018626853,"CenturyLink, Inc.",WY,50,43,43
0018628651,Mercury Network Corporation,WI,70,5921,5921
0018647156,"Ayacht Technology Solutions, LLC",MA,70,50,50
0018654335,"Impulse Internet Services, llc",CA,10,1,1
0018654335,"Impulse Internet Services, llc",CA,11,476,476
0018654335,"Impulse Internet Services, llc",CA,30,523,523
0018654335,"Impulse Internet Services, llc",CA,70,737,737
0018675256,"Micrologic, Inc.",WV,70,24426,24426
0018683326,WAVELINC WIRELESS,OH,70,12,12
0018699355,Sky Valley Network LLC,CA,70,891,891
0018706002,"Inventive Wireless of Nebraska, LLC",CO,70,2673,2673
0018706002,"Inventive Wireless of Nebraska, LLC",NE,70,12984,12984
0018706002,"Inventive Wireless of Nebraska, LLC",WY,70,10071,10071
0018713982,"Fulton Telephone Company, Inc.",MS,11,802,802
0018713982,"Fulton Telephone Company, Inc.",MS,50,1,1
0018714014,"Mound Bayou Telephone & Communications, Inc.",MS,11,105,105
0018714071,Axiom Technologies,ME,10,18,18
0018714071,Axiom Technologies,ME,50,21,21
0018714071,Axiom Technologies,ME,70,2694,2694
0018726125,"Oki Communications, LLC",MT,70,3,3
0018726950,MM&G Enterprises LLC. d/b/a Fusion Media,AR,41,302,302
0018726950,MM&G Enterprises LLC. d/b/a Fusion Media,AR,50,273,273
0018732925,Aloha Broadband,CA,70,2,2
0018732925,Aloha Broadband,FL,70,1,1
0018732925,Aloha Broadband,HI,70,89,89
0018732925,Aloha Broadband,MO,70,1,1
0018732925,Aloha Broadband,NY,70,1,1
0018732925,Aloha Broadband,OH,70,2,2
0018735928,AUDEAMUS,CA,10,1278,1278
0018735928,AUDEAMUS,CA,50,333,319
0018735928,AUDEAMUS,CA,70,1555,1555
0018756155,"VSAT Systems, LLC",AK,60,23000,23000
0018756155,"VSAT Systems, LLC",AL,60,236156,236156
0018756155,"VSAT Systems, LLC",AR,60,173203,173203
0018756155,"VSAT Systems, LLC",AZ,60,237844,237844
0018756155,"VSAT Systems, LLC",CA,60,691487,691487
0018756155,"VSAT Systems, LLC",CO,60,194545,194545
0018756155,"VSAT Systems, LLC",CT,60,64389,64389
0018756155,"VSAT Systems, LLC",DE,60,23241,23241
0018756155,"VSAT Systems, LLC",FL,60,454345,454345
0018756155,"VSAT Systems, LLC",GA,60,270032,270032
0018756155,"VSAT Systems, LLC",HI,60,23622,23622
0018756155,"VSAT Systems, LLC",IA,60,210934,210934
0018756155,"VSAT Systems, LLC",ID,60,141584,141584
0018756155,"VSAT Systems, LLC",IL,60,437591,437591
0018756155,"VSAT Systems, LLC",IN,60,259425,259425
0018756155,"VSAT Systems, LLC",KS,60,231225,231225
0018756155,"VSAT Systems, LLC",KY,60,145282,145282
0018756155,"VSAT Systems, LLC",LA,60,189692,189692
0018756155,"VSAT Systems, LLC",MA,60,145915,145915
0018756155,"VSAT Systems, LLC",MD,60,136555,136555
0018756155,"VSAT Systems, LLC",ME,60,61905,61905
0018756155,"VSAT Systems, LLC",MI,60,305902,305902
0018756155,"VSAT Systems, LLC",MN,60,240553,240553
0018756155,"VSAT Systems, LLC",MO,60,323774,323774
0018756155,"VSAT Systems, LLC",MS,60,165387,165387
0018756155,"VSAT Systems, LLC",MT,60,125989,125989
0018756155,"VSAT Systems, LLC",NC,60,275037,275037
0018756155,"VSAT Systems, LLC",ND,60,129059,129059
0018756155,"VSAT Systems, LLC",NE,60,187843,187843
0018756155,"VSAT Systems, LLC",NH,60,44910,44910
0018756155,"VSAT Systems, LLC",NJ,60,160029,160029
0018756155,"VSAT Systems, LLC",NM,60,165895,165895
0018756155,"VSAT Systems, LLC",NV,60,83632,83632
0018756155,"VSAT Systems, LLC",NY,60,336787,336787
0018756155,"VSAT Systems, LLC",OH,60,352542,352542
0018756155,"VSAT Systems, LLC",OK,60,255094,255094
0018756155,"VSAT Systems, LLC",OR,60,191553,191553
0018756155,"VSAT Systems, LLC",PA,60,406138,406138
0018756155,"VSAT Systems, LLC",PR,60,74104,74104
0018756155,"VSAT Systems, LLC",RI,60,23489,23489
0018756155,"VSAT Systems, LLC",SC,60,172067,172067
0018756155,"VSAT Systems, LLC",SD,60,84873,84873
0018756155,"VSAT Systems, LLC",TN,60,234756,234756
0018756155,"VSAT Systems, LLC",TX,60,876637,876637
0018756155,"VSAT Systems, LLC",UT,60,114112,114112
0018756155,"VSAT Systems, LLC",VA,60,262756,262756
0018756155,"VSAT Systems, LLC",VT,60,28390,28390
0018756155,"VSAT Systems, LLC",WA,60,183933,183933
0018756155,"VSAT Systems, LLC",WI,60,232117,232117
0018756155,"VSAT Systems, LLC",WV,60,125575,125575
0018756155,"VSAT Systems, LLC",WY,60,84046,84046
0018761007,AllureTech/Coffeynet,WY,70,5063,5063
0018795013,"BEH Communications, LLC",UT,70,1676,1676
0018804716,"Pride Network , Inc.",LA,50,248,248
0018804716,"Pride Network , Inc.",TX,50,1496,1496
0018814525,"Central Valley Broadband, LLC",CA,70,211,211
0018814731,Conifer Communications,CA,70,356,356
0018828111,"Bulldog Cable Georgia, LLC",GA,41,171,171
0018828111,"Bulldog Cable Georgia, LLC",GA,50,189,189
0018842393,Network Computers L L C,MI,70,751,751
0018854935,"Atlantech Online, Inc.",CO,30,1,1
0018854935,"Atlantech Online, Inc.",DC,10,10,10
0018854935,"Atlantech Online, Inc.",DC,20,1,1
0018854935,"Atlantech Online, Inc.",DC,30,79,79
0018854935,"Atlantech Online, Inc.",DC,50,18,18
0018854935,"Atlantech Online, Inc.",IL,50,1,1
0018854935,"Atlantech Online, Inc.",MA,50,1,1
0018854935,"Atlantech Online, Inc.",MD,10,11,11
0018854935,"Atlantech Online, Inc.",MD,20,5,5
0018854935,"Atlantech Online, Inc.",MD,30,64,64
0018854935,"Atlantech Online, Inc.",MD,50,62,62
0018854935,"Atlantech Online, Inc.",MI,30,1,1
0018854935,"Atlantech Online, Inc.",VA,10,6,6
0018854935,"Atlantech Online, Inc.",VA,20,1,1
0018854935,"Atlantech Online, Inc.",VA,30,46,46
0018854935,"Atlantech Online, Inc.",VA,50,19,19
0018879585,"Windstream NorthStar, LLC",IL,70,9335,9335
0018879585,"Windstream NorthStar, LLC",NJ,70,175,175
0018879585,"Windstream NorthStar, LLC",NY,70,93,93
0018879585,"Windstream NorthStar, LLC",WI,70,682,682
0018880567,Natel,IA,50,880,880
0018880567,Natel,IA,70,6321,6321
0018912626,www.radiowire.net,MO,70,655,655
0018925107,eVolve Business Solutions LLC,AL,30,2,2
0018925107,eVolve Business Solutions LLC,AR,30,2,2
0018925107,eVolve Business Solutions LLC,AZ,30,5,5
0018925107,eVolve Business Solutions LLC,CA,30,8,8
0018925107,eVolve Business Solutions LLC,CO,30,1,1
0018925107,eVolve Business Solutions LLC,FL,30,3,3
0018925107,eVolve Business Solutions LLC,GA,30,1,1
0018925107,eVolve Business Solutions LLC,IL,30,14,14
0018925107,eVolve Business Solutions LLC,IN,30,291,291
0018925107,eVolve Business Solutions LLC,IN,50,3,3
0018925107,eVolve Business Solutions LLC,KS,30,1,1
0018925107,eVolve Business Solutions LLC,KY,30,176,176
0018925107,eVolve Business Solutions LLC,KY,50,92,92
0018925107,eVolve Business Solutions LLC,LA,30,3,3
0018925107,eVolve Business Solutions LLC,MD,30,3,3
0018925107,eVolve Business Solutions LLC,MI,30,2,2
0018925107,eVolve Business Solutions LLC,MI,50,1,1
0018925107,eVolve Business Solutions LLC,MO,30,2,2
0018925107,eVolve Business Solutions LLC,NC,30,1,1
0018925107,eVolve Business Solutions LLC,NV,30,2,2
0018925107,eVolve Business Solutions LLC,OH,30,1003,1003
0018925107,eVolve Business Solutions LLC,OH,50,472,472
0018925107,eVolve Business Solutions LLC,PA,30,4,4
0018925107,eVolve Business Solutions LLC,TN,30,4,4
0018925107,eVolve Business Solutions LLC,TX,30,3,3
0018925107,eVolve Business Solutions LLC,UT,30,2,2
0018925107,eVolve Business Solutions LLC,VA,30,6,6
0018925107,eVolve Business Solutions LLC,WI,30,1,1
0018925107,eVolve Business Solutions LLC,WV,30,1,1
0018932350,Barbourville Utility Commission,KY,41,312,312
0018932350,Barbourville Utility Commission,KY,50,7,7
0018940627,4 SIWI LLC,IL,50,15,15
0018940627,4 SIWI LLC,IL,70,318,318
0018974584,Chaparral CableVision Inc.,AK,70,2,2
0018974584,Chaparral CableVision Inc.,FL,70,1,1
0018974584,Chaparral CableVision Inc.,MO,70,1,1
0018974584,Chaparral CableVision Inc.,NM,41,180,180
0018974584,Chaparral CableVision Inc.,NM,70,243,236
0018974584,Chaparral CableVision Inc.,TX,70,20,20
0018981068,"Lazernet, Inc.",IL,70,244,244
0018996132,"HydroSoft Internet, Inc.",PA,70,3320,3320
0019008036,"LTO Communications, LLC",MO,70,1,1
0019008572,WiConnect Wireless LLC,WI,70,485,485
0019012335,KDSC Inc.,NE,70,3974,3974
0019015189,FiberNet Monticello,MN,50,185,185
0019027440,CSC Holdings LLC,CT,42,14207,14207
0019027440,CSC Holdings LLC,NJ,42,55457,55457
0019027440,CSC Holdings LLC,NY,42,90674,90674
0019027440,CSC Holdings LLC,PA,42,262,262
0019060706,BLIP Networks LLC,IL,70,257,257
0019064617,Midvale Telephone Company,AZ,11,305,305
0019064617,Midvale Telephone Company,AZ,50,345,345
0019064617,Midvale Telephone Company,ID,10,1,1
0019064617,Midvale Telephone Company,ID,11,1077,1077
0019064617,Midvale Telephone Company,ID,50,74,74
0019064617,Midvale Telephone Company,ID,70,284,284
0019064617,Midvale Telephone Company,OR,70,48,48
0019066034,Cogent Communications Group,AL,50,6,6
0019066034,Cogent Communications Group,AZ,30,1,1
0019066034,Cogent Communications Group,AZ,50,20,20
0019066034,Cogent Communications Group,CA,30,5,5
0019066034,Cogent Communications Group,CA,50,177,177
0019066034,Cogent Communications Group,CO,50,45,45
0019066034,Cogent Communications Group,CT,30,1,1
0019066034,Cogent Communications Group,CT,50,12,12
0019066034,Cogent Communications Group,DC,50,48,48
0019066034,Cogent Communications Group,FL,30,3,3
0019066034,Cogent Communications Group,FL,50,51,51
0019066034,Cogent Communications Group,GA,30,1,1
0019066034,Cogent Communications Group,GA,50,60,60
0019066034,Cogent Communications Group,IA,50,3,3
0019066034,Cogent Communications Group,ID,50,1,1
0019066034,Cogent Communications Group,IL,50,107,107
0019066034,Cogent Communications Group,IN,30,1,1
0019066034,Cogent Communications Group,IN,50,14,14
0019066034,Cogent Communications Group,KS,50,5,5
0019066034,Cogent Communications Group,KY,30,1,1
0019066034,Cogent Communications Group,KY,50,8,8
0019066034,Cogent Communications Group,LA,50,7,7
0019066034,Cogent Communications Group,MA,30,1,1
0019066034,Cogent Communications Group,MA,50,71,71
0019066034,Cogent Communications Group,MD,50,20,20
0019066034,Cogent Communications Group,MI,30,1,1
0019066034,Cogent Communications Group,MI,50,3,3
0019066034,Cogent Communications Group,MN,30,1,1
0019066034,Cogent Communications Group,MN,50,27,27
0019066034,Cogent Communications Group,MO,30,2,2
0019066034,Cogent Communications Group,MO,50,15,15
0019066034,Cogent Communications Group,MS,30,1,1
0019066034,Cogent Communications Group,MS,50,1,1
0019066034,Cogent Communications Group,NC,30,1,1
0019066034,Cogent Communications Group,NC,50,12,12
0019066034,Cogent Communications Group,NE,50,4,4
0019066034,Cogent Communications Group,NJ,30,1,1
0019066034,Cogent Communications Group,NJ,50,24,24
0019066034,Cogent Communications Group,NM,50,3,3
0019066034,Cogent Communications Group,NV,50,7,7
0019066034,Cogent Communications Group,NY,30,2,2
0019066034,Cogent Communications Group,NY,50,216,216
0019066034,Cogent Communications Group,OH,30,1,1
0019066034,Cogent Communications Group,OH,50,31,31
0019066034,Cogent Communications Group,OK,30,1,1
0019066034,Cogent Communications Group,OK,50,3,3
0019066034,Cogent Communications Group,OR,30,1,1
0019066034,Cogent Communications Group,OR,50,3,3
0019066034,Cogent Communications Group,PA,30,1,1
0019066034,Cogent Communications Group,PA,50,59,59
0019066034,Cogent Communications Group,RI,50,3,3
0019066034,Cogent Communications Group,TN,30,1,1
0019066034,Cogent Communications Group,TN,50,15,15
0019066034,Cogent Communications Group,TX,30,3,3
0019066034,Cogent Communications Group,TX,50,162,162
0019066034,Cogent Communications Group,UT,50,6,6
0019066034,Cogent Communications Group,VA,30,2,2
0019066034,Cogent Communications Group,VA,50,44,44
0019066034,Cogent Communications Group,WA,30,1,1
0019066034,Cogent Communications Group,WA,50,34,34
0019066034,Cogent Communications Group,WI,30,1,1
0019066034,Cogent Communications Group,WI,50,7,7
0019072339,The Home Town Network Inc.,FL,70,6722,6722
0019083773,Howard Nathan Harper dba Integrity Wireless LLC.,MO,70,1,1
0019130319,Palmer Wireless,MN,70,1354,1354
0019130327,"Monarc Technologies, LLC",IA,50,157,157
0019130327,"Monarc Technologies, LLC",IA,70,1,1
0019171842,"Portative Technologies, LLC",IN,70,624,624
0019194083,"Native American Telecom -- Pine Ridge, LLC",SD,70,124,124
0019219088,Bagley Public Utilities,MN,41,160,160
0019225366,"MGW Networks, L.L.C.",VA,10,13,13
0019225366,"MGW Networks, L.L.C.",VA,50,83,83
0019225366,"MGW Networks, L.L.C.",VA,70,494,493
0019297274,"Taos Net, LLC",NM,70,4283,4283
0019384908,McNutt Consulting Services,IL,70,518,518
0019409507,megaWi LLC,KY,70,17,17
0019434166,"LYNX Network Group, Inc.",MI,30,12,12
0019434166,"LYNX Network Group, Inc.",MI,50,8614,8614
0019472653,iWiSP llc,VA,70,212,212
0019475797,SkyNet Communications of Kentucky LLC,KY,70,298,298
0019482124,"CellTex Networks, LLC",TX,70,23409,23409
0019489673,"Yelcot Video Group, Inc.",AR,42,381,381
0019489673,"Yelcot Video Group, Inc.",AR,50,940,940
0019491562,I-Land Internet Services LLC,MO,70,921,921
0019496462,bloosurf,DE,70,1798,1798
0019496462,bloosurf,MD,70,12769,12769
0019496462,bloosurf,VA,70,292,292
0019525336,Plant TiftNet,GA,41,681,681
0019525336,Plant TiftNet,GA,42,7,7
0019578822,Robert Fynbo,MA,70,154,154
0019595669,Central Missouri Computer Services Inc.,MO,70,113,113
0019599901,3 Rooms Communications LLC,TX,70,14,14
0019621531,"Avolutia, LLC",FL,70,2,2
0019621531,"Avolutia, LLC",GA,50,1,1
0019621531,"Avolutia, LLC",IA,70,1,1
0019621531,"Avolutia, LLC",IL,70,1,1
0019621531,"Avolutia, LLC",KY,50,17,17
0019621531,"Avolutia, LLC",KY,70,694,694
0019621531,"Avolutia, LLC",LA,50,1,1
0019621531,"Avolutia, LLC",LA,70,1,1
0019621531,"Avolutia, LLC",MI,70,1,1
0019621531,"Avolutia, LLC",NY,70,1,1
0019621531,"Avolutia, LLC",OH,70,1,1
0019621531,"Avolutia, LLC",VA,70,1,1
0019624105,Borealis Broadband Inc,AK,70,2647,2647
0019648245,Netwurx,WI,50,17,17
0019648245,Netwurx,WI,70,10438,10438
0019653401,"RCN Telecom Services of New York, LP",NY,41,1333,1333
0019653401,"RCN Telecom Services of New York, LP",NY,42,2348,2348
0019653401,"RCN Telecom Services of New York, LP",NY,50,481,481
0019653443,RCN Telecom Services of Philadelphia LLC,PA,41,304,304
0019653443,RCN Telecom Services of Philadelphia LLC,PA,42,2723,2723
0019653443,RCN Telecom Services of Philadelphia LLC,PA,50,52,52
0019653450,RCN Telecom Services (Lehigh) LLC,PA,41,8709,8709
0019653450,RCN Telecom Services (Lehigh) LLC,PA,42,13932,13932
0019653450,RCN Telecom Services (Lehigh) LLC,PA,50,433,433
0019653476,RCN BecoCom LLC,MA,41,3927,3927
0019653476,RCN BecoCom LLC,MA,42,10478,10478
0019653476,RCN BecoCom LLC,MA,50,353,353
0019663095,"QCOL, Inc.",MD,50,96,96
0019663095,"QCOL, Inc.",PA,50,164,164
0019663095,"QCOL, Inc.",WV,50,94,94
0019674191,Crystal Broadband Networks,KY,41,16,16
0019674191,Crystal Broadband Networks,NC,41,8,8
0019674191,Crystal Broadband Networks,OH,41,60,60
0019674191,Crystal Broadband Networks,WV,41,5,5
0019679562,"Myakka Communications, Inc.",FL,50,227,227
0019703131,Eastern Shore of Virginia Broadband Authority,VA,50,2884,2884
0019707637,FULL SERVICE NETWORK LP,PA,30,81,81
0019707678,The Computer Works,AR,10,8023,8023
0019707678,The Computer Works,AR,70,8023,8023
0019707678,The Computer Works,MS,10,562,562
0019707678,The Computer Works,MS,70,562,562
0019722230,Premium Choice Broadband,ME,11,8,8
0019722230,Premium Choice Broadband,ME,41,23,23
0019722230,Premium Choice Broadband,ME,70,864,864
0019746445,"CAP Cable, L.L.C.",AL,42,1655,1655
0019746445,"CAP Cable, L.L.C.",CO,41,381,381
0019746445,"CAP Cable, L.L.C.",CO,42,726,726
0019746445,"CAP Cable, L.L.C.",CO,50,84,84
0019746445,"CAP Cable, L.L.C.",MT,41,270,270
0019746445,"CAP Cable, L.L.C.",MT,42,335,335
0019746445,"CAP Cable, L.L.C.",MT,70,402,402
0019751478,"Lakeway Publishers, Inc., d/b/a LogOn Computer Services",TN,70,7346,7346
0019766914,"Urban Communications, Inc",IL,30,5,5
0019766914,"Urban Communications, Inc",IL,50,3,3
0019766914,"Urban Communications, Inc",IL,70,144,144
0019766914,"Urban Communications, Inc",IN,70,1,1
0019774686,Maple River Grain & Agronomy LLC,MN,70,6,6
0019774686,Maple River Grain & Agronomy LLC,ND,70,16,16
0019786565,ELECTRONET BROADBAND,FL,10,36,36
0019786565,ELECTRONET BROADBAND,FL,20,10,10
0019786565,ELECTRONET BROADBAND,FL,30,13,13
0019786565,ELECTRONET BROADBAND,FL,50,44,44
0019795822,NebraskaLink LLC,NE,50,3426,3426
0019819408,BM Service Corp. dba Rock Solid Internet & Telephone,OH,70,1,1
0019819408,BM Service Corp. dba Rock Solid Internet & Telephone,TX,70,823,823
0019851344,CIS LLC,AZ,70,300,300
0019851542,"Wallowa Valley Networks, LLC",OR,70,884,884
0019851625,Multi-Path Networks Inc,AL,70,909,909
0019872100,"Nitelog, Inc",CA,70,1785,1785
0019944198,Rowe Wireless Networks LLC,OH,50,1072,1072
0019944198,Rowe Wireless Networks LLC,OH,70,1072,1072
0019954775,New Source Broadband II,TX,70,7508,7508
0019964311,JMZ CORPORATION,KS,70,11069,11069
0019974385,SyncWave LLC,MI,70,441,441
0019987775,City of Salisbury,NC,50,1050,1050
0020000675,Radio Link Internet,MN,70,15497,15497
0020056446,Warm Springs Telecommunications Company,OR,50,86,86
0020056446,Warm Springs Telecommunications Company,OR,70,86,86
0020070504,"Velocity Broadband Internet, Inc.",AR,70,25,25
0020088050,NU Telecom Glencoe,MN,42,530,530
0020089553,Rocky Ridge Wireless,CA,70,86,86
0020098190,"laser image, inc.",ID,70,38,38
0020106571,Customized Cable Services Inc. DBA Country Cable LLC,WA,41,28,28
0020110953,"TGM Pinnacle Network Solutions,  LLC",OK,70,214,214
0020110953,"TGM Pinnacle Network Solutions,  LLC",TX,70,10339,10339
0020113403,"Hocking Internet Technologies, Ltd.",OH,70,1856,1856
0020136925,"NextEra FiberNet, LLC",TX,50,29,29
0020155164,"Hughes Computer Services, Inc.",ID,70,1,1
0020155164,"Hughes Computer Services, Inc.",WA,70,57,57
0020157806,EagleMax Broadband LLC,VA,70,1,1
0020165007,James Bouse,TX,70,150,150
0020172011,TexasData,TX,70,141,141
0020176699,"Fatbeam, LLC",ID,50,69,69
0020176699,"Fatbeam, LLC",MT,50,11,11
0020176699,"Fatbeam, LLC",OR,50,13,13
0020176699,"Fatbeam, LLC",WA,50,98,98
0020176699,"Fatbeam, LLC",WY,50,3,3
0020177036,"UPN Holdings, LLC",AR,50,1472,1472
0020177036,"UPN Holdings, LLC",AZ,50,164,164
0020177036,"UPN Holdings, LLC",CO,50,6653,6653
0020177036,"UPN Holdings, LLC",GA,50,3059,3059
0020177036,"UPN Holdings, LLC",IA,50,8930,8930
0020177036,"UPN Holdings, LLC",ID,50,40,40
0020177036,"UPN Holdings, LLC",IL,50,2487,2487
0020177036,"UPN Holdings, LLC",IN,50,188,188
0020177036,"UPN Holdings, LLC",KS,50,2248,2248
0020177036,"UPN Holdings, LLC",MO,50,4469,4469
0020177036,"UPN Holdings, LLC",MT,50,186,186
0020177036,"UPN Holdings, LLC",NE,50,13332,13332
0020177036,"UPN Holdings, LLC",OH,50,571,571
0020177036,"UPN Holdings, LLC",OK,50,2279,2279
0020177036,"UPN Holdings, LLC",TX,50,10391,10391
0020177036,"UPN Holdings, LLC",VA,50,77,77
0020177036,"UPN Holdings, LLC",WA,50,579,579
0020177036,"UPN Holdings, LLC",WI,50,106,106
0020177036,"UPN Holdings, LLC",WY,50,181,181
0020198149,New Ulm Telecom RWF,MN,10,47,47
0020198149,New Ulm Telecom RWF,MN,20,47,47
0020198149,New Ulm Telecom RWF,MN,30,47,47
